"","activity","subject","measurement","average"
"1838","SITTING",26,"fBodyAccJerk.std...Y",-0.6803580612
"1839","SITTING",26,"fBodyAccJerk.std...Z",-0.78604912494898
"1840","SITTING",26,"fBodyAccMag.mean..",-0.6317569828625
"1841","SITTING",26,"fBodyAccMag.std..",-0.673917799546684
"1842","SITTING",26,"fBodyBodyAccJerkMag.mean..",-0.679278323637755
"1843","SITTING",26,"fBodyBodyAccJerkMag.std..",-0.678025758312755
"1844","SITTING",26,"fBodyBodyGyroMag.mean..",-0.770504884821429
"1845","SITTING",26,"fBodyGyro.mean...X",-0.703109561068878
"1846","SITTING",26,"fBodyGyro.mean...Y",-0.799353075357143
"1847","SITTING",26,"fBodyGyro.mean...Z",-0.689404846813776
"1848","SITTING",26,"fBodyGyro.std...X",-0.78740310059949
"1849","SITTING",26,"fBodyGyro.std...Y",-0.803635337372449
"1850","SITTING",26,"fBodyGyro.std...Z",-0.735942384438775
"1851","SITTING",26,"tBodyAcc.mean...X",0.2730365808625
"1852","SITTING",26,"tBodyAcc.mean...Y",-0.0161687277463495
"1853","SITTING",26,"tBodyAcc.mean...Z",-0.107637894928571
"1854","SITTING",26,"tBodyAcc.std...X",-0.623101031168367
"1855","SITTING",26,"tBodyAcc.std...Y",-0.585967142418112
"1856","SITTING",26,"tBodyAcc.std...Z",-0.70498062744898
"1857","SITTING",26,"tBodyAccJerk.mean...X",0.0808743261341837
"1858","SITTING",26,"tBodyAccJerk.mean...Y",0.00767709978181122
"1859","SITTING",26,"tBodyAccJerk.mean...Z",-0.00724891943768878
"1860","SITTING",26,"tBodyAccJerk.std...X",-0.682815652993112
"1861","SITTING",26,"tBodyAccJerk.std...Y",-0.678386582086227
"1862","SITTING",26,"tBodyAccJerk.std...Z",-0.778349460841837
"1863","SITTING",26,"tBodyAccJerkMag.mean..",-0.694917859209184
"1864","SITTING",26,"tBodyAccJerkMag.std..",-0.677426336392347
"1865","SITTING",26,"tBodyAccMag.mean..",-0.600932264175765
"1866","SITTING",26,"tBodyAccMag.std..",-0.620355788665816
"1867","SITTING",26,"tBodyGyro.mean...X",-0.020659932105102
"1868","SITTING",26,"tBodyGyro.mean...Y",-0.0827415060904082
"1869","SITTING",26,"tBodyGyro.mean...Z",0.0917853294044643
"1870","SITTING",26,"tBodyGyro.std...X",-0.766673970339286
"1871","SITTING",26,"tBodyGyro.std...Y",-0.800675471045918
"1872","SITTING",26,"tBodyGyro.std...Z",-0.703347205619898
"1873","SITTING",26,"tBodyGyroJerk.mean...X",-0.0988125627461224
"1874","SITTING",26,"tBodyGyroJerk.mean...Y",-0.040476400288852
"1875","SITTING",26,"tBodyGyroJerk.mean...Z",-0.0558282743354031
"1876","SITTING",26,"tBodyGyroJerk.std...X",-0.732321370690816
"1877","SITTING",26,"tBodyGyroJerk.std...Y",-0.836112175331633
"1878","SITTING",26,"tBodyGyroJerk.std...Z",-0.773101524821429
"1879","SITTING",26,"tBodyGyroJerkMag.mean..",-0.798325916709184
"1880","SITTING",26,"tBodyGyroJerkMag.std..",-0.818279112908163
"1881","SITTING",26,"tBodyGyroMag.mean..",-0.694597662936224
"1882","SITTING",26,"tBodyGyroMag.std..",-0.751833690215051
"1883","SITTING",26,"tGravityAcc.mean...X",0.615123534668367
"1884","SITTING",26,"tGravityAcc.mean...Y",0.10870478277551
"1885","SITTING",26,"tGravityAcc.mean...Z",0.234107010472449
"1886","SITTING",26,"tGravityAcc.std...X",-0.96781789994898
"1887","SITTING",26,"tGravityAcc.std...Y",-0.959713562227041
"1888","SITTING",26,"tGravityAcc.std...Z",-0.955643363545918
"1889","SITTING",26,"tGravityAccMag.mean..",-0.600932264175765
"1890","SITTING",26,"tGravityAccMag.std..",-0.620355788665816
"1891","SITTING",27,"fBodyAcc.mean...X",-0.681454795855319
"1892","SITTING",27,"fBodyAcc.mean...Y",-0.641267840429521
"1893","SITTING",27,"fBodyAcc.mean...Z",-0.715482857547872
"1894","SITTING",27,"fBodyAcc.std...X",-0.654659392263298
"1895","SITTING",27,"fBodyAcc.std...Y",-0.649506674776596
"1896","SITTING",27,"fBodyAcc.std...Z",-0.692130765962766
"1897","SITTING",27,"fBodyAccJerk.mean...X",-0.714554678365692
"1898","SITTING",27,"fBodyAccJerk.mean...Y",-0.694509658473138
"1899","SITTING",27,"fBodyAccJerk.mean...Z",-0.76857445225266
"1900","SITTING",27,"fBodyAccJerk.std...X",-0.712857956529255
"1901","SITTING",27,"fBodyAccJerk.std...Y",-0.675744794384308
"1902","SITTING",27,"fBodyAccJerk.std...Z",-0.797303408218085
"1903","SITTING",27,"fBodyAccMag.mean..",-0.667185803946808
"1904","SITTING",27,"fBodyAccMag.std..",-0.734883056953989
"1905","SITTING",27,"fBodyBodyAccJerkMag.mean..",-0.688572791044947
"1906","SITTING",27,"fBodyBodyAccJerkMag.std..",-0.707531366315426
"1907","SITTING",27,"fBodyBodyGyroMag.mean..",-0.785953610106383
"1908","SITTING",27,"fBodyGyro.mean...X",-0.768505711292553
"1909","SITTING",27,"fBodyGyro.mean...Y",-0.795433953608777
"1910","SITTING",27,"fBodyGyro.mean...Z",-0.702788513114362
"1911","SITTING",27,"fBodyGyro.std...X",-0.806288410297872
"1912","SITTING",27,"fBodyGyro.std...Y",-0.808791849202128
"1913","SITTING",27,"fBodyGyro.std...Z",-0.697147299066489
"1914","SITTING",27,"tBodyAcc.mean...X",0.277264567074468
"1915","SITTING",27,"tBodyAcc.mean...Y",-0.0167969215592152
"1916","SITTING",27,"tBodyAcc.mean...Z",-0.110848300413564
"1917","SITTING",27,"tBodyAcc.std...X",-0.660976085218085
"1918","SITTING",27,"tBodyAcc.std...Y",-0.630460488658511
"1919","SITTING",27,"tBodyAcc.std...Z",-0.68321532587766
"1920","SITTING",27,"tBodyAccJerk.mean...X",0.0768320396617021
"1921","SITTING",27,"tBodyAccJerk.mean...Y",0.00617714992829521
"1922","SITTING",27,"tBodyAccJerk.mean...Z",-0.00495000607441489
"1923","SITTING",27,"tBodyAccJerk.std...X",-0.700549974357447
"1924","SITTING",27,"tBodyAccJerk.std...Y",-0.674792293475665
"1925","SITTING",27,"tBodyAccJerk.std...Z",-0.783632076781915
"1926","SITTING",27,"tBodyAccJerkMag.mean..",-0.70180744799867
"1927","SITTING",27,"tBodyAccJerkMag.std..",-0.696003354282979
"1928","SITTING",27,"tBodyAccMag.mean..",-0.627947737417819
"1929","SITTING",27,"tBodyAccMag.std..",-0.677874152031915
"1930","SITTING",27,"tBodyGyro.mean...X",-0.0608887602789628
"1931","SITTING",27,"tBodyGyro.mean...Y",-0.0552177945716489
"1932","SITTING",27,"tBodyGyro.mean...Z",0.108947089653191
"1933","SITTING",27,"tBodyGyro.std...X",-0.795853557018617
"1934","SITTING",27,"tBodyGyro.std...Y",-0.802048718989362
"1935","SITTING",27,"tBodyGyro.std...Z",-0.674128512103723
"1936","SITTING",27,"tBodyGyroJerk.mean...X",-0.0893066039356303
"1937","SITTING",27,"tBodyGyroJerk.mean...Y",-0.0450414487725798
"1938","SITTING",27,"tBodyGyroJerk.mean...Z",-0.0586254676047872
"1939","SITTING",27,"tBodyGyroJerk.std...X",-0.8210758325
"1940","SITTING",27,"tBodyGyroJerk.std...Y",-0.837320211489362
"1941","SITTING",27,"tBodyGyroJerk.std...Z",-0.782945588829787
"1942","SITTING",27,"tBodyGyroJerkMag.mean..",-0.823067662473404
"1943","SITTING",27,"tBodyGyroJerkMag.std..",-0.837212879564096
"1944","SITTING",27,"tBodyGyroMag.mean..",-0.694016019806117
"1945","SITTING",27,"tBodyGyroMag.std..",-0.754713306440957
"1946","SITTING",27,"tGravityAcc.mean...X",0.627230079867021
"1947","SITTING",27,"tGravityAcc.mean...Y",0.032242387143617
"1948","SITTING",27,"tGravityAcc.mean...Z",0.14116869604876
"1949","SITTING",27,"tGravityAcc.std...X",-0.974620173404255
"1950","SITTING",27,"tGravityAcc.std...Y",-0.972505174787234
"1951","SITTING",27,"tGravityAcc.std...Z",-0.959200394414894
"1952","SITTING",27,"tGravityAccMag.mean..",-0.627947737417819
"1953","SITTING",27,"tGravityAccMag.std..",-0.677874152031915
"1954","SITTING",28,"fBodyAcc.mean...X",-0.68776883432233
"1955","SITTING",28,"fBodyAcc.mean...Y",-0.622841114519417
"1956","SITTING",28,"fBodyAcc.mean...Z",-0.741462254985437
"1957","SITTING",28,"fBodyAcc.std...X",-0.683199944917476
"1958","SITTING",28,"fBodyAcc.std...Y",-0.623192236384369
"1959","SITTING",28,"fBodyAcc.std...Z",-0.713211963058252
"1960","SITTING",28,"fBodyAccJerk.mean...X",-0.718019745738835
"1961","SITTING",28,"fBodyAccJerk.mean...Y",-0.705976257345146
"1962","SITTING",28,"fBodyAccJerk.mean...Z",-0.804585188883495
"1963","SITTING",28,"fBodyAccJerk.std...X",-0.734238501912621
"1964","SITTING",28,"fBodyAccJerk.std...Y",-0.688305009647573
"1965","SITTING",28,"fBodyAccJerk.std...Z",-0.842972637427184
"1966","SITTING",28,"fBodyAccMag.mean..",-0.656100294024272
"1967","SITTING",28,"fBodyAccMag.std..",-0.715164661849515
"1968","SITTING",28,"fBodyBodyAccJerkMag.mean..",-0.706908798520874
"1969","SITTING",28,"fBodyBodyAccJerkMag.std..",-0.726122136199029
"1970","SITTING",28,"fBodyBodyGyroMag.mean..",-0.762735296006796
"1971","SITTING",28,"fBodyGyro.mean...X",-0.70487616923301
"1972","SITTING",28,"fBodyGyro.mean...Y",-0.773967850635922
"1973","SITTING",28,"fBodyGyro.mean...Z",-0.709727226558252
"1974","SITTING",28,"fBodyGyro.std...X",-0.784465639902913
"1975","SITTING",28,"fBodyGyro.std...Y",-0.762735614126214
"1976","SITTING",28,"fBodyGyro.std...Z",-0.738649933252427
"1977","SITTING",28,"tBodyAcc.mean...X",0.278739266553398
"1978","SITTING",28,"tBodyAcc.mean...Y",-0.0187975204834951
"1979","SITTING",28,"tBodyAcc.mean...Z",-0.107807008381068
"1980","SITTING",28,"tBodyAcc.std...X",-0.68398972178932
"1981","SITTING",28,"tBodyAcc.std...Y",-0.606549833999029
"1982","SITTING",28,"tBodyAcc.std...Z",-0.70744912
"1983","SITTING",28,"tBodyAccJerk.mean...X",0.0792910308825243
"1984","SITTING",28,"tBodyAccJerk.mean...Y",0.0135107680737864
"1985","SITTING",28,"tBodyAccJerk.mean...Z",0.00364494866063107
"1986","SITTING",28,"tBodyAccJerk.std...X",-0.713004659097087
"1987","SITTING",28,"tBodyAccJerk.std...Y",-0.687209413543689
"1988","SITTING",28,"tBodyAccJerk.std...Z",-0.824228169757282
"1989","SITTING",28,"tBodyAccJerkMag.mean..",-0.723779362805825
"1990","SITTING",28,"tBodyAccJerkMag.std..",-0.714477557324272
"1991","SITTING",28,"tBodyAccMag.mean..",-0.644599448147087
"1992","SITTING",28,"tBodyAccMag.std..",-0.659757363641262
"1993","SITTING",28,"tBodyGyro.mean...X",-0.0567790137621359
"1994","SITTING",28,"tBodyGyro.mean...Y",-0.0488593126606262
"1995","SITTING",28,"tBodyGyro.mean...Z",0.0966943342504854
"1996","SITTING",28,"tBodyGyro.std...X",-0.764813965509709
"1997","SITTING",28,"tBodyGyro.std...Y",-0.765086678543689
"1998","SITTING",28,"tBodyGyro.std...Z",-0.710462349475728
"1999","SITTING",28,"tBodyGyroJerk.mean...X",-0.0898649942082524
"2000","SITTING",28,"tBodyGyroJerk.mean...Y",-0.0456655215715049
"2001","SITTING",28,"tBodyGyroJerk.mean...Z",-0.0591893236052913
"2002","SITTING",28,"tBodyGyroJerk.std...X",-0.746765237315534
"2003","SITTING",28,"tBodyGyroJerk.std...Y",-0.847302632669903
"2004","SITTING",28,"tBodyGyroJerk.std...Z",-0.793601885631068
"2005","SITTING",28,"tBodyGyroJerkMag.mean..",-0.813718189757282
"2006","SITTING",28,"tBodyGyroJerkMag.std..",-0.824174463058252
"2007","SITTING",28,"tBodyGyroMag.mean..",-0.683567422362136
"2008","SITTING",28,"tBodyGyroMag.std..",-0.737683990849515
"2009","SITTING",28,"tGravityAcc.mean...X",0.647073359805825
"2010","SITTING",28,"tGravityAcc.mean...Y",-0.137379481334951
"2011","SITTING",28,"tGravityAcc.mean...Z",-0.00797649700048543
"2012","SITTING",28,"tGravityAcc.std...X",-0.974479128592233
"2013","SITTING",28,"tGravityAcc.std...Y",-0.959880660436893
"2014","SITTING",28,"tGravityAcc.std...Z",-0.946447412281553
"2015","SITTING",28,"tGravityAccMag.mean..",-0.644599448147087
"2016","SITTING",28,"tGravityAccMag.std..",-0.659757363641262
"2017","STANDING",28,"fBodyAcc.mean...X",-0.614814832168182
"2018","STANDING",28,"fBodyAcc.mean...Y",-0.540562190071023
"2019","STANDING",28,"fBodyAcc.mean...Z",-0.684319004011364
"2020","STANDING",28,"fBodyAcc.std...X",-0.606381585607955
"2021","STANDING",28,"fBodyAcc.std...Y",-0.56224204456875
"2022","STANDING",28,"fBodyAcc.std...Z",-0.675349070397727
"2023","STANDING",28,"fBodyAccJerk.mean...X",-0.650093316014205
"2024","STANDING",28,"fBodyAccJerk.mean...Y",-0.629450020630682
"2025","STANDING",28,"fBodyAccJerk.mean...Z",-0.749187660607954
"2026","STANDING",28,"fBodyAccJerk.std...X",-0.668766481176136
"2027","STANDING",28,"fBodyAccJerk.std...Y",-0.615705270717614
"2028","STANDING",28,"fBodyAccJerk.std...Z",-0.796834974772727
"2029","STANDING",28,"fBodyAccMag.mean..",-0.596766476930682
"2030","STANDING",28,"fBodyAccMag.std..",-0.675726065523296
"2031","STANDING",28,"fBodyBodyAccJerkMag.mean..",-0.638582720019318
"2032","STANDING",28,"fBodyBodyAccJerkMag.std..",-0.683350492909091
"2033","STANDING",28,"fBodyBodyGyroMag.mean..",-0.708848978369318
"2034","STANDING",28,"fBodyGyro.mean...X",-0.638634953056818
"2035","STANDING",28,"fBodyGyro.mean...Y",-0.715582747721591
"2036","STANDING",28,"fBodyGyro.mean...Z",-0.631127818871023
"2037","STANDING",28,"fBodyGyro.std...X",-0.735772226022727
"2038","STANDING",28,"fBodyGyro.std...Y",-0.715167583522727
"2039","STANDING",28,"fBodyGyro.std...Z",-0.655394226196591
"2040","STANDING",28,"tBodyAcc.mean...X",0.276120153465909
"2041","STANDING",28,"tBodyAcc.mean...Y",-0.0196106242455114
"2042","STANDING",28,"tBodyAcc.mean...Z",-0.111939260223295
"2043","STANDING",28,"tBodyAcc.std...X",-0.608133788585227
"2044","STANDING",28,"tBodyAcc.std...Y",-0.535146354788636
"2045","STANDING",28,"tBodyAcc.std...Z",-0.660507169431818
"2046","STANDING",28,"tBodyAccJerk.mean...X",0.0824062308022727
"2047","STANDING",28,"tBodyAccJerk.mean...Y",0.0141872457548864
"2048","STANDING",28,"tBodyAccJerk.mean...Z",-0.00247734002281818
"2049","STANDING",28,"tBodyAccJerk.std...X",-0.643135700714773
"2050","STANDING",28,"tBodyAccJerk.std...Y",-0.609963881289773
"2051","STANDING",28,"tBodyAccJerk.std...Z",-0.773531586988636
"2052","STANDING",28,"tBodyAccJerkMag.mean..",-0.649224303329546
"2053","STANDING",28,"tBodyAccJerkMag.std..",-0.656365538846023
"2054","STANDING",28,"tBodyAccMag.mean..",-0.569569991120455
"2055","STANDING",28,"tBodyAccMag.std..",-0.607805066017045
"2056","STANDING",28,"tBodyGyro.mean...X",-0.0735291511680114
"2057","STANDING",28,"tBodyGyro.mean...Y",-0.0451436890589205
"2058","STANDING",28,"tBodyGyro.mean...Z",0.105692923933523
"2059","STANDING",28,"tBodyGyro.std...X",-0.711556711367045
"2060","STANDING",28,"tBodyGyro.std...Y",-0.713427389630682
"2061","STANDING",28,"tBodyGyro.std...Z",-0.622184131999432
"2062","STANDING",28,"tBodyGyroJerk.mean...X",-0.0860805048176136
"2063","STANDING",28,"tBodyGyroJerk.mean...Y",-0.0437809983988636
"2064","STANDING",28,"tBodyGyroJerk.mean...Z",-0.0626159225017045
"2065","STANDING",28,"tBodyGyroJerk.std...X",-0.689791758278409
"2066","STANDING",28,"tBodyGyroJerk.std...Y",-0.798979959488636
"2067","STANDING",28,"tBodyGyroJerk.std...Z",-0.741845433806818
"2068","STANDING",28,"tBodyGyroJerkMag.mean..",-0.760708643386364
"2069","STANDING",28,"tBodyGyroJerkMag.std..",-0.784159789318182
"2070","STANDING",28,"tBodyGyroMag.mean..",-0.607539045567045
"2071","STANDING",28,"tBodyGyroMag.std..",-0.679673857163068
"2072","STANDING",28,"tGravityAcc.mean...X",0.596489908068182
"2073","STANDING",28,"tGravityAcc.mean...Y",-0.159514371232955
"2074","STANDING",28,"tGravityAcc.mean...Z",-0.0926602648977273
"2075","STANDING",28,"tGravityAcc.std...X",-0.973164266079545
"2076","STANDING",28,"tGravityAcc.std...Y",-0.960933256704545
"2077","STANDING",28,"tGravityAcc.std...Z",-0.945966059659091
"2078","STANDING",28,"tGravityAccMag.mean..",-0.569569991120455
"2079","STANDING",28,"tGravityAccMag.std..",-0.607805066017045
"2080","STANDING",29,"fBodyAcc.mean...X",-0.579901000186134
"2081","STANDING",29,"fBodyAcc.mean...Y",-0.587686308146221
"2082","STANDING",29,"fBodyAcc.mean...Z",-0.680547675465116
"2083","STANDING",29,"fBodyAcc.std...X",-0.5727879490375
"2084","STANDING",29,"fBodyAcc.std...Y",-0.630978844851831
"2085","STANDING",29,"fBodyAcc.std...Z",-0.602550925183721
"2086","STANDING",29,"fBodyAccJerk.mean...X",-0.629875853152035
"2087","STANDING",29,"fBodyAccJerk.mean...Y",-0.641289075786337
"2088","STANDING",29,"fBodyAccJerk.mean...Z",-0.768433928313954
"2089","STANDING",29,"fBodyAccJerk.std...X",-0.651564188964826
"2090","STANDING",29,"fBodyAccJerk.std...Y",-0.655526116655523
"2091","STANDING",29,"fBodyAccJerk.std...Z",-0.818292780813954
"2092","STANDING",29,"fBodyAccMag.mean..",-0.589294014734302
"2093","STANDING",29,"fBodyAccMag.std..",-0.639314176054942
"2094","STANDING",29,"fBodyBodyAccJerkMag.mean..",-0.609879937469099
"2095","STANDING",29,"fBodyBodyAccJerkMag.std..",-0.636434470547384
"2096","STANDING",29,"fBodyBodyGyroMag.mean..",-0.722018434984302
"2097","STANDING",29,"fBodyGyro.mean...X",-0.685747413486628
"2098","STANDING",29,"fBodyGyro.mean...Y",-0.735972301656977
"2099","STANDING",29,"fBodyGyro.mean...Z",-0.689221357718023
"2100","STANDING",29,"fBodyGyro.std...X",-0.752567831707849
"2101","STANDING",29,"fBodyGyro.std...Y",-0.588857987485174
"2102","STANDING",29,"fBodyGyro.std...Z",-0.749163172296512
"2103","STANDING",29,"tBodyAcc.mean...X",0.279111521944767
"2104","STANDING",29,"tBodyAcc.mean...Y",-0.018471953048314
"2105","STANDING",29,"tBodyAcc.mean...Z",-0.108675612269477
"2106","STANDING",29,"tBodyAcc.std...X",-0.574295395364826
"2107","STANDING",29,"tBodyAcc.std...Y",-0.598400275636657
"2108","STANDING",29,"tBodyAcc.std...Z",-0.606461283926453
"2109","STANDING",29,"tBodyAccJerk.mean...X",0.0788382324713372
"2110","STANDING",29,"tBodyAccJerk.mean...Y",0.00900161248883721
"2111","STANDING",29,"tBodyAccJerk.mean...Z",-0.00355290542467733
"2112","STANDING",29,"tBodyAccJerk.std...X",-0.623456414216366
"2113","STANDING",29,"tBodyAccJerk.std...Y",-0.635499779848779
"2114","STANDING",29,"tBodyAccJerk.std...Z",-0.793746797790698
"2115","STANDING",29,"tBodyAccJerkMag.mean..",-0.664538060484884
"2116","STANDING",29,"tBodyAccJerkMag.std..",-0.620472049862791
"2117","STANDING",29,"tBodyAccMag.mean..",-0.553585593347965
"2118","STANDING",29,"tBodyAccMag.std..",-0.579067216088081
"2119","STANDING",29,"tBodyGyro.mean...X",-0.0101831910869331
"2120","STANDING",29,"tBodyGyro.mean...Y",-0.0882883296441861
"2121","STANDING",29,"tBodyGyro.mean...Z",0.0881626266546221
"2122","STANDING",29,"tBodyGyro.std...X",-0.73469927369157
"2123","STANDING",29,"tBodyGyro.std...Y",-0.634569173421512
"2124","STANDING",29,"tBodyGyro.std...Z",-0.713864583982558
"2125","STANDING",29,"tBodyGyroJerk.mean...X",-0.100707751809855
"2126","STANDING",29,"tBodyGyroJerk.mean...Y",-0.0464322029527616
"2127","STANDING",29,"tBodyGyroJerk.mean...Z",-0.052785999031686
"2128","STANDING",29,"tBodyGyroJerk.std...X",-0.736117664139535
"2129","STANDING",29,"tBodyGyroJerk.std...Y",-0.853639613139535
"2130","STANDING",29,"tBodyGyroJerk.std...Z",-0.770221314302326
"2131","STANDING",29,"tBodyGyroJerkMag.mean..",-0.802293906366279
"2132","STANDING",29,"tBodyGyroJerkMag.std..",-0.840156364186047
"2133","STANDING",29,"tBodyGyroMag.mean..",-0.602228993700349
"2134","STANDING",29,"tBodyGyroMag.std..",-0.653732301592151
"2135","STANDING",29,"tGravityAcc.mean...X",0.683067625610465
"2136","STANDING",29,"tGravityAcc.mean...Y",0.115489757911628
"2137","STANDING",29,"tGravityAcc.mean...Z",0.208215370043721
"2138","STANDING",29,"tGravityAcc.std...X",-0.973282885843023
"2139","STANDING",29,"tGravityAcc.std...Y",-0.964643161017442
"2140","STANDING",29,"tGravityAcc.std...Z",-0.941621790232558
"2141","STANDING",29,"tGravityAccMag.mean..",-0.553585593347965
"2142","STANDING",29,"tGravityAccMag.std..",-0.579067216088081
"2143","STANDING",30,"fBodyAcc.mean...X",-0.635650125322193
"2144","STANDING",30,"fBodyAcc.mean...Y",-0.55849001001906
"2145","STANDING",30,"fBodyAcc.mean...Z",-0.634958546900783
"2146","STANDING",30,"fBodyAcc.std...X",-0.609238911508407
"2147","STANDING",30,"fBodyAcc.std...Y",-0.531321491840992
"2148","STANDING",30,"fBodyAcc.std...Z",-0.506570361273995
"2149","STANDING",30,"fBodyAccJerk.mean...X",-0.685307771157441
"2150","STANDING",30,"fBodyAccJerk.mean...Y",-0.671673670524282
"2151","STANDING",30,"fBodyAccJerk.mean...Z",-0.755432212793734
"2152","STANDING",30,"fBodyAccJerk.std...X",-0.701879208571802
"2153","STANDING",30,"fBodyAccJerk.std...Y",-0.672622022924282
"2154","STANDING",30,"fBodyAccJerk.std...Z",-0.807184940939948
"2155","STANDING",30,"fBodyAccMag.mean..",-0.600372067046214
"2156","STANDING",30,"fBodyAccMag.std..",-0.646522810920757
"2157","STANDING",30,"fBodyBodyAccJerkMag.mean..",-0.656339723754047
"2158","STANDING",30,"fBodyBodyAccJerkMag.std..",-0.664600262443812
"2159","STANDING",30,"fBodyBodyGyroMag.mean..",-0.669600510563003
"2160","STANDING",30,"fBodyGyro.mean...X",-0.667418236692689
"2161","STANDING",30,"fBodyGyro.mean...Y",-0.629910665959817
"2162","STANDING",30,"fBodyGyro.mean...Z",-0.615699347830287
"2163","STANDING",30,"fBodyGyro.std...X",-0.676801995680601
"2164","STANDING",30,"fBodyGyro.std...Y",-0.496310421449608
"2165","STANDING",30,"fBodyGyro.std...Z",-0.620253390415144
"2166","STANDING",30,"tBodyAcc.mean...X",0.276305836721932
"2167","STANDING",30,"tBodyAcc.mean...Y",-0.0175856077340209
"2168","STANDING",30,"tBodyAcc.mean...Z",-0.10589355727859
"2169","STANDING",30,"tBodyAcc.std...X",-0.615890785389034
"2170","STANDING",30,"tBodyAcc.std...Y",-0.519047387875457
"2171","STANDING",30,"tBodyAcc.std...Z",-0.522643273772115
"2172","STANDING",30,"tBodyAccJerk.mean...X",0.0734799270148825
"2173","STANDING",30,"tBodyAccJerk.mean...Y",0.00730438257971279
"2174","STANDING",30,"tBodyAccJerk.mean...Z",-0.000653871890373369
"2175","STANDING",30,"tBodyAccJerk.std...X",-0.679007254150131
"2176","STANDING",30,"tBodyAccJerk.std...Y",-0.6607705539047
"2177","STANDING",30,"tBodyAccJerk.std...Z",-0.781644485013055
"2178","STANDING",30,"tBodyAccJerkMag.mean..",-0.697050126998956
"2179","STANDING",30,"tBodyAccJerkMag.std..",-0.658972148093473
"2180","STANDING",30,"tBodyAccMag.mean..",-0.538131194183003
"2181","STANDING",30,"tBodyAccMag.std..",-0.588158111633681
"2182","STANDING",30,"tBodyGyro.mean...X",-0.0354229280326632
"2183","STANDING",30,"tBodyGyro.mean...Y",-0.0717482452402089
"2184","STANDING",30,"tBodyGyro.mean...Z",0.0834544586693995
"2185","STANDING",30,"tBodyGyro.std...X",-0.671005846122715
"2186","STANDING",30,"tBodyGyro.std...Y",-0.538990663942298
"2187","STANDING",30,"tBodyGyro.std...Z",-0.589783442185379
"2188","STANDING",30,"tBodyGyroJerk.mean...X",-0.0926769005274151
"2189","STANDING",30,"tBodyGyroJerk.mean...Y",-0.0412903779669452
"2190","STANDING",30,"tBodyGyroJerk.mean...Z",-0.0493556177875196
"2191","STANDING",30,"tBodyGyroJerk.std...X",-0.780636429556136
"2192","STANDING",30,"tBodyGyroJerk.std...Y",-0.79894807305483
"2193","STANDING",30,"tBodyGyroJerk.std...Z",-0.76322854691906
"2194","STANDING",30,"tBodyGyroJerkMag.mean..",-0.785870931331593
"2195","STANDING",30,"tBodyGyroJerkMag.std..",-0.810398514673629
"2196","STANDING",30,"tBodyGyroMag.mean..",-0.510032754098198
"2197","STANDING",30,"tBodyGyroMag.std..",-0.573779428671018
"2198","STANDING",30,"tGravityAcc.mean...X",0.696858200678851
"2199","STANDING",30,"tGravityAcc.mean...Y",0.0512698188974987
"2200","STANDING",30,"tGravityAcc.mean...Z",0.184343178348037
"2201","STANDING",30,"tGravityAcc.std...X",-0.974319118563969
"2202","STANDING",30,"tGravityAcc.std...Y",-0.952288292767624
"2203","STANDING",30,"tGravityAcc.std...Z",-0.92943263464752
"2204","STANDING",30,"tGravityAccMag.mean..",-0.538131194183003
"2205","STANDING",30,"tGravityAccMag.std..",-0.588158111633681
